experiment,category,classifier,training shape,sample_length,coverage,k,max_depth,n_estimators,score,score type
1.02,multiclass,Random Forest,(undefined),400,100,5,18,400,0.365527489,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,14,100,0.365327381,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,500,0.365327381,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,12,300,0.36509118,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,12,500,0.36509118,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,12,100,0.364346855,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,200,0.364041605,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,300,0.364041605,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,16,400,0.364041605,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,200,0.363839286,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,14,450,0.363095238,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,14,250,0.362962963,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,8,500,0.362962963,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,12,250,0.362858206,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,12,450,0.362858206,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,250,0.362555721,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,350,0.362555721,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,16,500,0.362555721,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,450,0.361069837,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,500,0.361069837,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,16,250,0.361069837,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,250,0.360863095,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,350,0.360863095,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,14,50,0.360863095,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,12,400,0.36025307,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,14,400,0.360119048,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,14,500,0.360119048,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,300,0.360119048,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,14,50,0.360119048,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,12,350,0.359508746,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,100,0.358630952,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,50,0.358630952,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,450,0.358098068,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,14,250,0.357886905,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,14,300,0.357142857,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,50,0.356531448,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,150,0.355654762,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,8,450,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,10,400,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,250,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,300,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,400,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,450,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,14,150,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,16,150,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,18,150,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,8,400,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,8,450,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,14,150,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,16,200,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,16,450,0.355555556,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,350,0.354910714,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,400,0.354910714,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,10,450,0.354166667,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,12,450,0.354166667,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,400,0.353640416,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,1,10,100,0.352941176,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,1,14,100,0.352941176,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,1,16,100,0.352941176,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,1,18,100,0.352941176,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,250,0.352678571,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,500,0.352678571,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,100,0.352437663,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,500,0.352154532,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,200,0.351190476,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,300,0.350668648,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,350,0.350668648,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,400,0.350446429,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,450,0.350446429,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,50,0.349702381,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,16,100,0.349182764,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,18,100,0.349182764,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,18,150,0.349182764,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,10,350,0.348214286,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,300,0.348214286,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,8,100,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,10,100,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,10,200,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,10,500,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,350,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,14,400,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,16,500,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,18,500,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,14,200,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,14,450,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,16,500,0.348148148,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,150,0.347971716,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,10,400,0.34769688,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,400,0.34769688,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,16,50,0.34769688,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,10,150,0.347470238,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,10,400,0.347470238,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,10,500,0.347470238,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,200,0.347470238,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,500,0.347227391,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,250,0.346855229,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,300,0.346483067,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,350,0.346110904,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,450,0.346110904,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,400,0.34536658,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,350,0.345238095,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,500,0.345238095,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,10,450,0.344725111,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,10,500,0.344725111,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,200,0.344725111,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,150,0.344725111,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,50,0.344494048,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,300,0.34375,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,10,350,0.343239227,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,150,0.343005952,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,10,200,0.342389282,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,12,100,0.341517857,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,100,0.341517857,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,6,100,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,6,200,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,6,300,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,8,150,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,10,300,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,10,450,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,150,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,200,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,12,500,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,14,200,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,14,350,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,14,450,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,14,500,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,16,200,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,16,300,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,16,400,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,16,450,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,18,200,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,18,300,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,18,400,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,18,450,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,14,500,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,16,400,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,18,400,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,18,450,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,18,500,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,6,50,0.340740741,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,6,350,0.340267459,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,10,200,0.340029762,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,8,250,0.338781575,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,12,150,0.338781575,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,14,100,0.338781575,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,250,0.338541667,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,1,14,150,0.338235294,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,1,16,150,0.338235294,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,1,18,150,0.338235294,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,3,8,400,0.338235294,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,3,10,50,0.338235294,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,18,50,0.337295691,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,6,400,0.337295691,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,8,450,0.337295691,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,8,500,0.337295691,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,10,150,0.337295691,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,450,0.337053571,accuracy
1.02,multiclass,Random Forest,(undefined),200,200,5,8,50,0.336062523,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,10,250,0.335809807,accuracy
1.02,multiclass,Random Forest,(undefined),200,100,5,10,100,0.335565476,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,10,300,0.334323923,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,5,16,150,0.334323923,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,7,18,300,0.334323923,accuracy
1.02,multiclass,Random Forest,(undefined),400,200,5,10,400,0.334077381,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,18,50,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,6,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,6,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,6,200,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,6,300,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,6,350,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,8,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,8,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,8,250,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,8,300,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,8,350,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,8,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,10,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,10,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,10,250,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,10,300,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,10,350,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,10,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,12,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,12,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,12,250,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,12,300,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,12,350,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,12,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,14,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,14,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,14,250,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,14,300,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,14,350,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,14,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,16,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,16,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,16,250,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,16,300,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,16,350,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,16,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,18,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,18,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,18,250,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,18,300,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,18,350,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,1,18,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,8,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,10,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,10,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,12,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,12,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,14,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,16,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,16,200,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,18,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,18,200,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,6,150,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,1,6,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,10,200,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,10,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,12,400,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,12,450,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,3,14,100,0.333333333,accuracy
1.02,multiclass,Random Forest,(undefined),200,1,3,16,50,0.333333333,accuracy
